id	filename	md5	size	state
e5b0c2dc-c652-40a0-bb80-d7e87830b406	e5b0c2dc-c652-40a0-bb80-d7e87830b406/8f8c9d55-303c-4099-8038-458e3e96ad4e.rna_seq.augmented_star_gene_counts.tsv	73ffdf2591ac38adc90e74c9d6c1c9cd	4242053	validated
e5f6e803-fc44-4f0f-9f6e-562b4e7d77ca	e5f6e803-fc44-4f0f-9f6e-562b4e7d77ca/360280b4-a4eb-40f0-ac1a-35d6858f4aeb.rna_seq.augmented_star_gene_counts.tsv	387c968973ef882222e9c9e4ed7c7ce6	4239312	validated
e6cbdcab-7fd1-43a6-be43-68b6a0fb4fe9	e6cbdcab-7fd1-43a6-be43-68b6a0fb4fe9/e548b6da-7025-48ef-bac6-50dcf66abe71.rna_seq.augmented_star_gene_counts.tsv	d90d18326c1a85630476a54c78325d49	4239359	validated
e748021e-b8ec-4b17-8b59-ce9d0a3d42e1	e748021e-b8ec-4b17-8b59-ce9d0a3d42e1/a12e5c24-f0ea-4770-9888-20e1c562e436.rna_seq.augmented_star_gene_counts.tsv	2b09b1c8d2010ec8f2d319ccdee61fa6	4235139	validated
ead53b27-6ad9-4b96-b5d4-0d4f06fb2d13	ead53b27-6ad9-4b96-b5d4-0d4f06fb2d13/dadd1789-354a-4abb-8d4e-8556166cf341.rna_seq.augmented_star_gene_counts.tsv	0948d5b1ea684cd62a6ec7dafbeda026	4235051	validated
ec67e25e-9cc6-45a7-a7c0-8dc778ae14c1	ec67e25e-9cc6-45a7-a7c0-8dc778ae14c1/a068f661-e689-4e30-9572-3103039981aa.rna_seq.augmented_star_gene_counts.tsv	fa597e9b15adb92b276c29d9df1e876c	4257949	validated
ec7b77d4-41a2-4892-be79-23cb24f986d3	ec7b77d4-41a2-4892-be79-23cb24f986d3/7d736f2b-b73e-4fc1-8d3f-9f350f88171a.rna_seq.augmented_star_gene_counts.tsv	4e9062338df094d1c925deabe44e949d	4247933	validated
ec9fb459-42b7-47eb-8c3a-48f492a7b2dc	ec9fb459-42b7-47eb-8c3a-48f492a7b2dc/3b1b46e1-f475-46f0-af79-0b9296164be3.rna_seq.augmented_star_gene_counts.tsv	23b6228b2b9b44917112f531ad5f820c	4254162	validated
ed76d903-de08-4060-ab15-b4add3c551f0	ed76d903-de08-4060-ab15-b4add3c551f0/05ea028e-6b8a-4352-88aa-057494cf5e80.rna_seq.augmented_star_gene_counts.tsv	d18988612c2dadf8c24a138d8e829b4d	4240597	validated
eedfb6fb-3db6-4eae-8c6c-8b6722ae72b6	eedfb6fb-3db6-4eae-8c6c-8b6722ae72b6/d504a28c-f8e7-4c5e-b01a-23b4cdd1dd8a.rna_seq.augmented_star_gene_counts.tsv	77f8d7d585e713708bdd0f3fb7220268	4233466	validated
ef181439-d071-40e0-a185-f29343085f8c	ef181439-d071-40e0-a185-f29343085f8c/287f70d5-cb97-459f-963b-68408f92c0f3.rna_seq.augmented_star_gene_counts.tsv	086d56f4fd3d1121fa80fd482d0334d1	4231264	validated
f2a4b38d-bfc0-4363-9a58-b5fa2af26ff3	f2a4b38d-bfc0-4363-9a58-b5fa2af26ff3/4665ff5e-adb6-4b88-8a42-cb25c4fda0a0.rna_seq.augmented_star_gene_counts.tsv	753ef81b3c1c598ba010e7d1ef89d13e	4248071	validated
f36e613e-af30-4b1c-aaf3-89540e05ddb1	f36e613e-af30-4b1c-aaf3-89540e05ddb1/281a89c1-e817-49d4-afa1-2894c2747919.rna_seq.augmented_star_gene_counts.tsv	aacb84ccf17c8f924e5afbd2c6bba7bb	4246121	validated
f55eb7a0-34e6-4d0d-9427-7d7896ddf060	f55eb7a0-34e6-4d0d-9427-7d7896ddf060/8a7a2dda-c92e-425c-9c18-5f50aaeba203.rna_seq.augmented_star_gene_counts.tsv	4482f02d75e973a8aeef169bed0dd456	4231995	validated
f5e5f153-f422-4c2a-ae54-fc11f416c637	f5e5f153-f422-4c2a-ae54-fc11f416c637/343c349a-57ce-4599-8185-3ed2e15c6fdd.rna_seq.augmented_star_gene_counts.tsv	6fd3b80de15e0e8b4c780e949f577207	4242663	validated
f78dec09-cb25-49c1-828c-6a88cf2be7d3	f78dec09-cb25-49c1-828c-6a88cf2be7d3/c355cc80-6344-44b2-82e0-79d701fef03c.rna_seq.augmented_star_gene_counts.tsv	82d041be773a830f4f978220de33481e	4244586	validated
f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea	f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea/cfba3fd3-4d84-46e6-9c12-8bf8481b35aa.rna_seq.augmented_star_gene_counts.tsv	b29255fefee625cb100f692dc30cf89a	4251779	validated
f8e5691a-e24d-4dba-873e-9ffa3ca12bb6	f8e5691a-e24d-4dba-873e-9ffa3ca12bb6/80de2366-cd3c-4b51-9957-06ac3e152cf0.rna_seq.augmented_star_gene_counts.tsv	deb48921e79eede02262389e1a8dcc7c	4233819	validated
f90e51cb-b862-4a76-acb0-cc882bfb4ee6	f90e51cb-b862-4a76-acb0-cc882bfb4ee6/22aac1ce-7a45-481b-b3f6-6393deeadcd6.rna_seq.augmented_star_gene_counts.tsv	8afa6bbeec78d36a022a96772a5a4085	4247666	validated
f9432d83-a322-4f5b-9c45-7dad736005a4	f9432d83-a322-4f5b-9c45-7dad736005a4/c1f95e8e-aaaa-4090-8f64-c619aa543d1b.rna_seq.augmented_star_gene_counts.tsv	b160aee113371f9d8c86666cb196729e	4249407	validated
fd121fe6-7529-4a92-a324-2186622180b3	fd121fe6-7529-4a92-a324-2186622180b3/5c66dcbd-024b-4a7b-b3aa-bbbaaf91ae78.rna_seq.augmented_star_gene_counts.tsv	275aef961aaee90aa91e046ae1361f30	4241370	validated
fe7dfda5-6846-4238-9ccc-472978eb78a1	fe7dfda5-6846-4238-9ccc-472978eb78a1/8a27980e-a506-4cb3-91f2-3f0e5a19acfe.rna_seq.augmented_star_gene_counts.tsv	5ab2e6521e4cfa4a63dec5b21bc66ff4	4249051	validated
ff1f2f31-8607-4627-b487-c5e39e7c30f5	ff1f2f31-8607-4627-b487-c5e39e7c30f5/deb7967f-9339-4bb1-ae0b-81a72a472bba.rna_seq.augmented_star_gene_counts.tsv	536cbed0ca9f0c319c019d2c436140ec	4217312	validated
ffeede9a-d9a9-4836-8c56-39f12a5fde0e	ffeede9a-d9a9-4836-8c56-39f12a5fde0e/74179e5e-2d3c-417e-8844-6740ea9fb2e5.rna_seq.augmented_star_gene_counts.tsv	a148bf14a0ea84c4d2b28a422c5769b7	4249460	validated
